,scene_name,avg_inv_psnr,std_inv_psnr,weighted_avg_inv_psnr,pair_density,coverage_score,mean_cos_sim,view_spread_angle,image_variance_avg,true_psnr,Layers,Feat,n_sample,Lr ,STD
1451,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,32,0.0005,0.14
1452,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,64,64,0.0002,0.14
1453,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,16,0.0005,0.14
1454,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,72,0.0005,0.14
1455,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,64,64,0.0002,0.0
1456,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,64,0.0001,0.0
1457,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,32,0.0001,0.0
1458,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,10,64,64,0.0005,0.14
1459,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,16,0.0001,0.0
1460,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,72,0.0001,0.0
1461,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,64,0.0001,0.12
1462,OMA_142,0.06355702131242945,0.01051016099551911,0.062309100421911665,0.35384615384615387,1.0,0.9738021418700005,50.6430626051948,0.016563602,20.19125366,6,128,32,0.0001,0.12
