Name,num_imgs,Layers,Feat,Lr ,STD,n_sample,PSNR
248,26,10,256,0.0005,0.12,72,19.56780815
248,26,10,256,0.0005,0,72,19.61663628
248,26,10,64,0.0005,0.12,72,19.04958153
248,26,6,128,0.0005,0,64,19.04575348
248,26,6,128,0.0005,0,32,19.02432251
248,26,6,128,0.0005,0,16,19.0079174
248,26,6,128,0.0005,0,72,19.03956223
248,26,6,128,0.0005,0.12,64,19.04486847
248,26,6,128,0.0005,0.12,32,19.01995277
248,26,6,128,0.0005,0.12,16,19.0071125
248,26,6,128,0.0005,0.12,72,19.0387249
248,26,6,128,0.0005,0.14,64,19.04662514
248,26,6,128,0.0005,0.14,32,19.0300293
248,26,6,128,0.0005,0.14,16,19.01337814
248,26,6,128,0.0001,0,64,18.27029419
248,26,6,128,0.0001,0,32,18.26854706
248,26,6,128,0.0001,0,16,18.25788879
248,26,6,128,0.0001,0,72,18.27272797
248,26,6,128,0.0001,0.12,64,18.26906586
248,26,6,128,0.0001,0.12,32,18.26953697
248,26,6,128,0.0001,0.12,16,18.25823402
248,26,6,128,0.0001,0.12,72,18.27560043
248,26,6,128,0.0001,0.14,64,18.27371788
248,26,6,128,0.0001,0.14,32,18.2678833
248,26,6,128,0.0001,0.14,16,18.26286888
248,26,6,128,0.0001,0.14,72,18.27169418
248,26,6,128,0.0002,0,64,18.52722931
248,26,6,128,0.0002,0,32,18.51917458
248,26,6,128,0.0002,0,16,18.51765442
248,26,6,128,0.0002,0,72,18.51998711
248,26,6,128,0.0002,0.12,64,18.52959251
132,26,4,64,0.0005,0.12,64,17.84183502
132,26,6,64,0.0002,0.12,64,17.43617821
132,26,4,256,0.0002,0,16,17.61903954
132,26,8,256,0.0005,0.12,16,18.1289463
132,26,6,128,0.0002,0.12,32,17.29521751
132,26,4,64,0.0002,0.12,64,17.17657661
132,26,8,256,0.0005,0.12,32,18.1428051
132,26,6,64,0.0002,0,32,17.45212173
132,26,8,256,0.0001,0.12,16,17.87140465
132,26,6,128,0.0001,0,64,16.9943409
132,26,10,256,0.0001,0.12,64,18.0596714
132,26,10,128,0.0001,0.12,16,17.66866493
132,26,4,64,0.0001,0.12,72,16.89908791
132,26,4,64,0.0002,0,32,17.18394661
132,26,4,256,0.0005,0.14,72,18.064394
132,26,10,256,0.0002,0.14,64,18.21095085
132,26,6,64,0.0005,0.12,32,18.05072784
132,26,4,256,0.0005,0.12,72,17.81759834
132,26,10,256,0.0002,0,32,18.22103882
132,26,6,256,0.0002,0,72,17.97122765
132,26,10,256,0.0002,0.14,32,18.17369843
132,26,6,128,0.0005,0,64,17.87988091
132,26,6,128,0.0005,0,32,17.91615486
132,26,6,128,0.0005,0,16,18.02772141
132,26,6,128,0.0005,0,72,17.8797245
132,26,6,128,0.0005,0.12,64,17.87910461
132,26,6,128,0.0005,0.12,32,17.9221344
132,26,6,128,0.0005,0.12,16,18.01521873
132,26,6,128,0.0005,0.12,72,17.87309456
132,26,6,128,0.0005,0.14,64,17.87467957
132,26,6,128,0.0005,0.14,32,17.91418266
132,26,6,128,0.0005,0.14,16,18.01756096
132,26,6,128,0.0005,0.14,72,17.88559532
132,26,6,128,0.0001,0,32,16.99246788
132,26,6,128,0.0001,0,16,16.99155998
132,26,6,128,0.0001,0,72,16.99670601
132,26,6,128,0.0001,0.12,64,16.99417305
132,26,6,128,0.0001,0.12,32,16.99501228
132,26,6,128,0.0001,0.12,16,16.99036217
132,26,6,128,0.0001,0.12,72,16.99386597
132,26,6,128,0.0001,0.14,64,16.99424171
132,26,6,128,0.0001,0.14,32,16.99364662
132,26,6,128,0.0001,0.14,16,16.99371529
132,26,6,128,0.0001,0.14,72,16.99635696
132,26,6,128,0.0002,0,64,17.29598236
132,26,6,128,0.0002,0,32,17.29540634
132,26,6,128,0.0002,0,16,17.28555489
132,26,6,128,0.0002,0,72,17.29750824
132,26,6,128,0.0002,0.12,64,17.29686546
132,26,6,128,0.0002,0.12,16,17.28449821
